ascii information for file: combined_ASCII_2idd_0397.h5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
x pixel no,y pixel no, x position, y position, SRcurrent, us_ic, ds_ic, abs_ic, abs_cfg, H_dpc_cfg, V_dpc_cfg, dia1_dpc_cfg, dia2_dpc_cfg, H_dpc_norm, V_dpc_norm, phase, ELT1, ERT1, ICR1, OCR1, deadT, x_coord, y_coord, Na, Al, Si, P, S, Cl, Ar, K, Ca, Ti, V, Cr, Mn, Fe, Co, Ni, Cu, Zn_L, Mo_L, Se_L, Sn_L, Cd_L, Te_L, s_i, s_e, s_a, TFY, Bkgnd
71,7,0.20715,3.04355,0,80234.7,13771.6,0.171642,0,0,0,0,0,0,0,0,0.00920035,0.0100134,57280.4,52629.3,8.11999,207.15,3043.55,0,0,0,7.06595,139.922,8.97059,10.5336,27.8405,39.1445,1.86973,0.987232,0,0,0.790667,0,0,5.60102,0,395.928,0,55.2965,134.376,250.024,1301,6396.56,14636.2,49654.7,0
71,8,0.20715,3.0437,0,79735.9,13472.3,0.168961,0,0,0,0,0,0,0,0,0.00942487,0.0100131,57613.6,54228.9,5.87484,207.15,3043.7,0,23.2806,23.6551,13.8815,128.853,8.81168,14.4859,41.0209,41.4089,5.50983,1.45461,0.394238,0.639938,0,0,0.540549,2.42726,0,442.557,73.2477,69.1306,155.995,215.825,958.461,6709.23,13950.9,49840,0
71,9,0.20715,3.04385,0,79835.7,13572.1,0.17,0,0,0,0,0,0,0,0,0.00919714,0.0100131,69043.2,63416.8,8.14911,207.15,3043.85,0,23.8272,0,28.415,136.275,12.0248,8.47199,40.5846,35.3176,2.50631,0.992512,0,0.327482,0,0,0,1.49055,0,384.32,74.9675,85.9153,110.532,274.212,1525.95,11008.6,22562.2,60601.9,0
71,10,0.20715,3.044,0,79636,13572,0.170426,0,0,0,0,0,0,0,0,0.00923848,0.0100131,78476.1,72405,7.73622,207.15,3044,0,23.7801,0,14.1794,118.456,9.00073,12.6828,23.7439,42.2973,3.12669,0,0,0,0.528882,0,0,3.63637,0,369.861,74.8192,60.5261,275.784,281.271,1196.59,14576.6,30567.3,71903.9,0
71,11,0.20715,3.04415,0,80234.7,13871.4,0.172886,0,0,0,0,0,0,0,0,0.00907208,0.0100134,82781.5,74999.2,9.40096,207.15,3044.15,0,24.0356,12.2111,0,159.638,3.03247,8.54606,19.7639,42.7517,6.95262,1.00119,0,0,0.267282,0,0,2.00478,0,456.909,75.623,20.3921,142.47,261.242,2638.78,15722.7,34304.1,75095.3,0
71,12,0.20715,3.0443,0,80434.3,14071,0.174938,0,0,0,0,0,0,0,0,0.00934584,0.0100138,80035.6,74697.2,6.67006,207.15,3044.3,0,0,23.648,6.93869,145.99,5.87269,10.3439,31.4399,26.612,4.28414,0.969452,0,0,0,0,0,2.26477,0,402.204,0,83.9191,113.962,193.441,1703.42,15863.1,34281.3,73034.1,0
71,13,0.20715,3.04445,0,80434.3,14170.8,0.176179,0,0,0,0,0,0,0,0,0.00903487,0.0100134,83675.8,75498.5,9.77252,207.15,3044.45,0,0,12.2309,21.5325,102.157,3.03741,6.41997,33.936,34.6648,4.43159,0.501409,0.407684,0.330882,0,0.462779,0.372657,2.00804,0,277.365,0,81.7011,111.68,261.667,2973.46,19382.5,37553.6,75768.1,0
71,14,0.20715,3.0446,0,80933.4,14470.2,0.178792,0,0,0,0,0,0,0,0,0.0090945,0.0100134,85876.1,77995.2,9.17711,207.15,3044.6,0,23.7693,36.2275,7.08648,131.558,8.99666,16.9028,30.7135,25.1656,1.25011,0.49505,0,0.326686,0.528643,0,0.183966,2.80865,0,369.693,74.7853,70.5818,165.395,235.553,2392.09,19245.4,36968.6,77416.7,0
71,15,0.20715,3.04475,0,79835.5,13971.2,0.175,0,0,0,0,0,0,0,0,0.00924656,0.0100131,80462.3,74302.5,7.65554,207.15,3044.75,161.864,47.3998,12.0406,28.2631,170.526,14.9506,8.42672,33.4078,41.151,3.11615,1.48081,0,0,0.263549,0,0,2.63571,108.414,505.138,74.567,65.3489,134.373,223.501,1409.38,17671.5,37185.9,71336.3,0
71,16,0.20715,3.0449,0,80134.9,13871.4,0.173101,0,0,0,0,0,0,0,0,0.00906301,0.0100134,91801.7,83088.3,9.4915,207.15,3044.9,0,48.1791,0,28.7278,146.664,18.2357,8.56526,22.638,52.0294,5.06781,2.00688,0,0.331087,0.535765,0,0,1.50696,0,457.935,0,91.9707,111.749,277.231,2534.51,20165.9,41874.6,82537,0
71,17,0.20715,3.04505,0,80035.1,13671.8,0.170823,0,0,0,0,0,0,0,0,0.00909468,0.0100141,95220.5,86478.2,9.18102,207.15,3045.05,0,72.1068,0,14.3317,172.942,12.1299,6.40956,35.2927,34.6086,4.4244,1.50179,0,0,0.534565,0,0.186027,2.00478,0,498.447,226.869,61.1765,111.499,284.294,2418.89,20780.4,42770.3,85650.6,0
71,18,0.20715,3.0452,0,80234.9,13671.9,0.170398,0,0,0,0,0,0,0,0,0.00907698,0.0100138,96948.6,87879.1,9.35495,207.15,3045.2,0,0,0,21.4859,115.232,9.0925,12.8122,32.4516,46.7979,3.15857,1.00065,0.406802,0.330166,0.801411,0.230889,0.371851,3.00554,0,276.764,151.164,71.3337,154.775,291.819,2087.9,21538.4,46593.2,88351.3,0
71,19,0.20715,3.04535,0,80134.9,13472.2,0.16812,0,0,0,0,0,0,0,0,0.00894161,0.0100134,87903.6,78494.5,10.7039,207.15,3045.35,0,0,0,7.27946,121.627,3.08055,2.17039,24.3795,28.953,4.49454,1.01706,0,0,0.27152,0.469353,0.377951,3.22456,0,365.696,230.466,51.7886,119.559,210.746,2568.93,17535.7,39874.2,79189.9,0
71,20,0.20715,3.0455,0,79935.3,13472.2,0.168539,0,0,0,0,0,0,0,0,0.00913909,0.0100138,92459.9,84383.9,8.73464,207.15,3045.5,0,23.9487,0,0,145.806,12.0861,8.51517,32.3519,37.5261,5.66795,0.997571,0.405551,0.329151,0,0,0.185354,3.32922,0,427.666,301.399,60.9552,123.44,229.675,2081.48,19938.4,43601.6,84135.7,0
71,21,0.20715,3.04565,0,80434.3,13472.2,0.167494,0,0,0,0,0,0,0,0,0.00918929,0.0100134,83031.4,76197.6,8.23039,207.15,3045.65,0,71.0103,24.0508,14.1138,152.844,17.9182,4.20806,19.4634,29.0702,3.73467,0.492984,0,0,0.263218,0,0.183198,3.78407,0,449.961,148.946,40.1641,134.204,208.086,1407.61,15375.4,34540.5,72978.9,0
71,22,0.20715,3.0458,0,79636,13372.5,0.16792,0,0,0,0,0,0,0,0,0.00948471,0.0100134,55035.9,52129.9,5.28019,207.15,3045.8,0,23.1628,11.7677,6.90563,175.208,11.6894,4.11786,27.2088,22.5615,3.65463,1.44725,0.392242,0.318349,0.257576,0,0,4.02496,0,520.374,0,83.5193,107.45,185.115,1059.57,7628.87,16529.2,47362.6,0
71,23,0.20715,3.04595,0,79735.8,13272.7,0.166458,0,0,0,0,0,0,0,0,0.00955569,0.0100138,53057.4,50630.3,4.57444,207.15,3045.95,0,0,0,13.6915,190.634,8.69106,18.3697,35.0648,28.2005,1.81147,1.4347,0,0.631178,0,0.220695,0,3.67086,0,542.317,0,82.7952,165.695,190.85,1260.46,4726.71,11764.2,45166.3,0
71,24,0.20715,3.0461,0,80434.3,13572,0.168734,0,0,0,0,0,0,0,0,0.00961309,0.0100131,48683.6,46738.7,3.99505,207.15,3046.1,0,22.6266,11.4953,13.4916,116.885,8.56413,10.0564,22.5922,33.538,2.38002,1.41375,0.383162,0,0,0,0.175121,2.67362,103.504,377.988,0,62.3893,192.431,162.747,1035.04,5382.2,12213.5,40780.5,0
71,25,0.20715,3.04625,0,79935.3,13272.7,0.166042,0,0,0,0,0,0,0,0,0.00939593,0.0100125,48425.2,45443.3,6.1578,207.15,3046.25,0,46.5881,0,20.8343,124.63,5.87784,4.1412,34.2038,32.5543,3.06278,0.970303,0,0,0,0,0.180287,3.23822,0,375.72,0,34.5852,90.049,163.824,852.457,4581.96,10975.4,42196.6,0
71,26,0.20715,3.0464,0,80534.3,13172.9,0.163569,0,0,0,0,0,0,0,0,0.00946536,0.0100134,47964.4,45339.1,5.47342,207.15,3046.4,0,0,0,0,135.499,8.687,8.16051,26.9603,27.2153,3.62125,1.43403,0.38866,0,0.765671,0,0.177634,3.50962,0,396.632,0,77.8885,118.298,216.44,1049.89,5879.38,12493.7,41365.6,0
71,27,0.20715,3.04655,0,80833.5,12973.3,0.160494,0,0,0,0,0,0,0,0,0.00943711,0.0100134,48002,45239.2,5.75556,207.15,3046.55,0,0,0,27.3506,84.6258,0,12.232,41.7585,35.9372,2.41243,0,0.38838,0,0.25504,0.220433,0.177506,3.02885,104.913,264.231,72.1594,68.1034,106.392,201.621,524.567,4721.1,10596.3,42594.8,0
71,28,0.20715,3.0467,0,80434.5,12574.1,0.156328,0,0,0,0,0,0,0,0,0.00941734,0.0100138,46509.9,43739.8,5.95597,207.15,3046.7,0,46.1937,0,6.88599,115.053,5.82808,6.15922,17.6354,31.3006,2.42949,0,0,0.317443,0,0,0,3.37135,0,359.234,0,63.686,125.001,199.355,739.586,6022.34,12678.6,41416.8,0
71,29,0.20715,3.04685,0,79735.9,12474.3,0.156446,0,0,0,0,0,0,0,0,0.00932439,0.0100141,50083.7,46634.3,6.88721,207.15,3046.85,0,0,0,28.0623,143.266,0,6.27512,34.5525,36.8723,6.18801,1.47029,0,0,0.261676,0.226169,0,3.10766,0,393.105,0,99.8222,109.16,203.106,645.86,5382.16,10872,43057.3,0
71,30,0.20715,3.047,0,79735.9,12374.5,0.155194,0,0,0,0,0,0,0,0,0.00963027,0.0100141,47246.9,45436,3.83275,207.15,3047,0,22.7841,11.5753,20.3782,67.256,0,14.1769,26.764,26.0522,4.19402,0.94906,0,0,0,0,0,4.43425,0,209.997,215.056,48.3258,117.437,189.372,1146.47,6461.91,14070.3,42419.3,0
71,31,0.20715,3.04715,0,80134.9,12174.9,0.15193,0,0,0,0,0,0,0,0,0.00955402,0.0100131,48147.2,45939.7,4.58493,207.15,3047.15,0,0,11.6095,27.2514,80.103,2.88309,16.2501,32.2119,34.8392,3.0046,0.475935,0.386972,0,0,0,0,4.76505,0,236.946,0,43.622,129.563,233.763,1358.93,5017.58,11498.6,42754,0
71,32,0.20715,3.0473,0,80134.9,11975.3,0.14944,0,0,0,0,0,0,0,0,0.00961973,0.0100134,51976.5,49932.9,3.93186,207.15,3047.3,0,0,11.5302,6.76632,129.802,2.8634,6.05218,17.3289,37.4846,4.17771,1.89074,0.384329,0,0.25238,0.218134,0.175654,3.15501,0,366.065,71.4066,48.1379,140.376,246.677,622.914,7163.51,14846.1,46199.4,0
71,33,0.20715,3.04745,0,79835.5,11975.3,0.15,0,0,0,0,0,0,0,0,0.00960653,0.0100138,48925.1,46935.4,4.06674,207.15,3047.45,0,0,11.5894,6.80102,126.259,11.5123,20.2774,32.156,25.1179,0,1.90044,0,0,0.253674,0,0,3.01263,0,341.661,0,72.5772,111.701,156.787,1878.33,5843.68,14609.2,42366.7,0
71,34,0.20715,3.0476,0,79935.5,11576.2,0.144819,0,0,0,0,0,0,0,0,0.00945384,0.0100134,49080.6,46337.7,5.58847,207.15,3047.6,158.117,46.3026,47.0474,0,166.579,8.76274,6.17374,31.2747,24.5112,1.82641,0.964357,0,0,0.257449,0,0.179182,3.05746,0,493.445,145.682,68.7466,107.397,210.926,529.521,6354.25,14297.1,40984.9,0
71,35,0.20715,3.04775,0,80833.5,11476.4,0.141975,0,0,0,0,0,0,0,0,0.0094796,0.0100138,53272.3,50430.6,5.33422,207.15,3047.75,0,22.8319,11.5996,13.614,109.52,5.76123,6.08857,26.8202,35.7761,1.20081,0.951052,0,0,0.253897,0.219445,0.17671,2.38048,0,289.352,0,72.6409,105.915,193.419,1671.09,9399.88,20053.1,47103.8,0
71,36,0.20715,3.0479,0,79536,11177,0.140527,0,0,0,0,0,0,0,0,0.00955961,0.0100131,51884.9,49535,4.52914,207.15,3047.9,0,23.0101,23.3803,13.7203,123.111,8.70931,6.1361,35.1384,41.9023,3.02546,0,0,0,0,0,0,4.15838,0,384.396,144.793,63.4469,77.0913,216.996,1684.14,5368.18,14315.2,45050.6,0
71,37,0.20715,3.04805,0,80933.4,10877.6,0.134402,0,0,0,0,0,0,0,0,0.00942423,0.0100138,55601.4,52328,5.88719,207.15,3048.05,0,0,0,13.6771,105.796,0,10.1946,22.9028,33.9991,1.20637,0,0.38843,0.630511,0,0.661385,0,3.98585,0,290.692,0,82.7078,106.406,183.316,1993.61,7764.6,16788.3,48371.3,0
71,38,0.20715,3.0482,0,80434.3,10678,0.132754,0,0,0,0,0,0,0,0,0.00943746,0.0100128,59232,55828.5,5.74603,207.15,3048.2,0,46.0953,11.7092,27.4853,131.816,11.6313,8.19481,24.3663,37.0903,3.03039,2.4001,0,0,0,0,0,6.24774,0,398.299,145.03,58.6619,124.735,235.769,1159.73,7907.26,16236.2,51766.2,0
71,39,0.20715,3.04835,0,79835.5,10378.6,0.13,0,0,0,0,0,0,0,0,0.00952676,0.0100134,55317.8,52629.3,4.86023,207.15,3048.35,157.103,23.0029,0,13.7159,118.828,2.90218,8.17888,29.7231,14.6124,4.2343,1.91635,0,0.316152,1.02319,0.442177,0,3.83729,105.225,384.274,289.495,82.9428,100.78,165.453,1262.7,6418.73,15257.6,48824.5,0
71,40,0.20715,3.0485,0,79636,10079.2,0.126566,0,0,0,0,0,0,0,0,0.00945994,0.0100138,59514.1,56222.6,5.53056,207.15,3048.5,0,69.6702,11.7985,13.8474,132.821,2.93001,12.3859,40.9201,39.3401,4.27489,0.96736,0,0,0,0,0,3.38982,0,387.958,73.0677,98.5153,125.686,259.839,956.106,6480.27,14660.3,52054.7,0
71,41,0.20715,3.04865,0,79935.3,9779.85,0.122347,0,0,0,0,0,0,0,0,0.00934449,0.0100138,59286.3,55323.9,6.6835,207.15,3048.65,159.967,46.8445,23.799,13.966,129.637,14.7755,10.41,37.1435,30.7497,4.92743,0,0,0,0,0,0.362559,1.79082,107.144,418.265,221.08,59.6154,138.835,220.883,1285.72,6964.34,16071.6,51321.8,0
71,42,0.20715,3.0488,0,80134.9,9779.85,0.122042,0,0,0,0,0,0,0,0,0.00947115,0.0100131,63667.1,60221,5.41265,207.15,3048.8,0,46.103,46.8445,6.87247,153.102,11.6333,16.3923,24.3703,37.0965,4.24325,1.9204,0,0,0.769016,0,0.35682,5.28743,0,478.038,72.5268,78.2289,148.519,254.231,527.238,6326.86,14868.1,53672.8,0
71,43,0.20715,3.04895,0,79735.8,9280.88,0.116395,0,0,0,0,0,0,0,0,0.00960136,0.0100134,60928.9,58421.5,4.1153,207.15,3048.95,0,0,11.6101,20.4396,160.214,2.88324,18.2824,37.5825,35.8088,4.80761,0.47596,0.773983,0,0.508257,0,0,5.24183,0,460.752,0,87.2485,141.349,277.608,1254.46,5645.07,12753.7,53314.5,0
71,44,0.20715,3.0491,0,79935.3,8981.5,0.11236,0,0,0,0,0,0,0,0,0.00925716,0.0100134,72376.4,66910.1,7.55264,207.15,3049.1,0,0,12.0118,28.1955,170.118,14.9149,10.5082,36.1052,44.0564,4.97392,2.46212,0,0,0,0,0.365979,5.75183,0,490.31,0,80.237,213.264,298.548,1406.01,8219.74,17953.6,62297,0
71,45,0.20715,3.04925,0,80434.5,8781.93,0.109181,0,0,0,0,0,0,0,0,0.00940939,0.0100138,67485.8,63412.7,6.03538,207.15,3049.25,0,0,0,13.7836,191.916,5.83301,8.21924,28.5121,42.0957,6.68673,1.44435,0.391457,0.317712,0.514121,0.666538,0.357824,4.82028,0,532.649,72.731,39.2245,131.065,332.539,1374.68,8142.32,16496.1,58899.6,0
71,46,0.20715,3.0494,0,80134.9,8482.53,0.105853,0,0,0,0,0,0,0,0,0.00939605,0.0100138,64495.2,60516.7,6.16857,207.15,3049.4,0,23.2357,0,20.7822,167.186,5.86312,2.06542,30.024,51.1693,1.22205,1.45181,0.393477,0,0.775162,0,0.359671,3.23011,0,468.474,0,59.1405,197.612,271.119,1488.06,7759.2,17431.6,56652.8,0
71,47,0.20715,3.04955,0,79935.3,8282.94,0.10362,0,0,0,0,0,0,0,0,0.00943085,0.0100131,69665,65613.9,5.81503,207.15,3049.55,0,0,35.3716,41.5144,149.859,20.4963,14.4405,38.1664,58.9705,6.10289,1.45006,0.393004,0,0.516154,0,0.179619,1.4518,0,467.911,219.056,98.4491,173.45,348.692,1380.11,6263.59,15818.2,60937.3,0
71,48,0.20715,3.0497,0,79835.7,8282.95,0.10375,0,0,0,0,0,0,0,0,0.00938008,0.0100138,66950.4,62713.7,6.32812,207.15,3049.7,0,46.7251,11.8692,13.9304,168.099,0,6.23007,39.7931,41.5546,1.84307,0.973156,0,0,0.519595,0,0.361634,2.92297,0,471.031,0,123.882,132.46,291.269,1496.19,7908.41,16778.7,58458.1,0
71,49,0.20715,3.04985,0,80234.9,8282.95,0.103234,0,0,0,0,0,0,0,0,0.0093329,0.0100134,69860.4,65112.5,6.79629,207.15,3049.85,0,23.3638,35.6094,20.8967,159.487,2.94772,8.30722,43.912,47.4936,6.14392,2.43302,0,0,0,0.224558,0,2.76073,0,457.598,0,89.1999,198.701,336.099,855.011,6840.08,15069.6,61026.4,0
71,50,0.20715,3.05,0,80234.9,8083.36,0.100746,0,0,0,0,0,0,0,0,0.00939515,0.0100141,73122.8,68603.4,6.18056,207.15,3050,0,46.418,11.7911,41.5165,124.175,8.78457,10.3152,40.8947,41.2815,6.10321,1.93352,0,0.318985,0,0.22307,0.538887,5.64619,0,347.609,73.0224,103.377,215.329,315.323,1167.85,6794.76,16137.6,64550.2,0
71,51,0.20715,3.05015,0,79536.3,8183.16,0.102886,0,0,0,0,0,0,0,0,0.00925393,0.0100138,68619.5,63412.7,7.58788,207.15,3050.15,0,0,0,28.3469,175.417,5.99798,14.7905,46.0718,50.3329,6.87585,0.990135,0,0.326697,0,0,0.367944,3.3044,0,561.406,0,80.6677,269.542,311.549,652.41,6415.37,15440.4,60130.5,0
71,52,0.20715,3.0503,0,79236.8,7983.55,0.100756,0,0,0,0,0,0,0,0,0.00906772,0.0100134,72234.2,65412.1,9.44446,207.15,3050.3,0,0,0,14.5192,116.802,21.505,6.49339,44.3353,55.6855,8.32422,1.01429,0.412346,0,0.270778,0.234036,0,5.24676,111.387,308.59,0,123.953,276.117,358.069,2004.97,6014.92,17042.3,65384.4,0
71,53,0.20715,3.05045,0,80035.1,7883.76,0.0985037,0,0,0,0,0,0,0,0,0.00924979,0.0100134,75569.3,69806.2,7.62625,207.15,3050.45,0,0,0,7.0457,135.161,5.96326,12.6042,41.6411,80.0665,6.83605,1.96881,0.400198,0,0.525601,0,0.914536,5.42071,0,381.18,74.355,75.1883,255.801,487.283,432.423,5729.6,12540.3,68647.1,0
71,54,0.20715,3.0506,0,80035.1,7684.17,0.09601,0,0,0,0,0,0,0,0,0.00910535,0.0100134,67103.4,61018,9.06872,207.15,3050.6,0,24.0075,0,28.6299,155.022,12.1157,19.2062,45.1218,54.9022,8.83844,1.50003,0,0.329959,0.533939,0,0,2.66992,0,456.374,0,132.394,321.73,406.754,549.103,4941.93,10762.4,58863.9,0
71,55,0.20715,3.05075,0,80234.9,7883.77,0.0982587,0,0,0,0,0,0,0,0,0.00927678,0.0100138,65432.2,60616.6,7.35966,207.15,3050.75,0,0,0,21.0231,112.75,2.96555,14.6256,49.6999,57.7352,4.32676,1.46864,0,0.323055,0,0,0,3.26757,0,338.504,73.9542,144.58,187.788,349.403,752.66,6128.8,12042.6,58815,0
71,56,0.20715,3.0509,0,80035.1,8282.94,0.103491,0,0,0,0,0,0,0,0,0.00913405,0.0100138,68863.2,62813.6,8.785,207.15,3050.9,0,47.864,0,28.5399,198.688,12.0776,19.1458,37.9518,44.5946,4.40534,2.99063,0,0.328922,0.26613,0.690056,0,3.32691,0,579.015,0,106.597,277.546,290.719,656.853,5364.3,12699.2,59007.3,0
71,57,0.20715,3.05105,0,79536.2,8781.91,0.110414,0,0,0,0,0,0,0,0,0.00940555,0.0100138,65174.3,61215.8,6.07375,207.15,3051.05,0,46.774,23.7632,0,159.645,11.8026,10.3943,49.4501,61.4068,3.69001,2.43544,0,0,0.26007,0.22478,0.54302,2.92603,0,458.052,147.165,128.972,198.898,396.242,641.894,4707.23,10591.3,58305.4,0
71,58,0.20715,3.0512,0,79835.5,9380.68,0.1175,0,0,0,0,0,0,0,0,0.00945404,0.0100141,63041.8,59516.2,5.59249,207.15,3051.2,158.311,23.1798,11.7763,13.8214,136.848,11.698,18.544,47.6505,59.881,6.70508,0.965544,0,0,0,0.445578,0.358806,2.9001,106.035,427.288,0,103.247,203.11,348.271,1378.45,4665.52,12512.1,56834.5,0
71,59,0.20715,3.05135,0,79436.4,9979.44,0.125628,0,0,0,0,0,0,0,0,0.00923921,0.0100134,70785.3,65312.2,7.73188,207.15,3051.35,0,71.5139,24.2214,35.5347,158.326,18.0453,25.4274,43.4031,51.486,3.76116,0,0.807352,0.655258,0.530169,0.458229,0.737987,4.47367,0,494.348,300.005,91.0101,190.447,293.387,1308.54,6215.58,14175.9,62482.9,0
71,60,0.20715,3.0515,0,80035.1,10378.6,0.129676,0,0,0,0,0,0,0,0,0.00923254,0.0100141,70294.8,64808.8,7.8044,207.15,3051.5,161.705,23.6767,12.0288,42.3532,187.832,5.9744,6.31385,37.547,57.1539,8.09406,1.97249,0,0.325413,0,0.227565,0.366498,3.29142,108.308,531.921,223.482,90.3945,219.668,351.953,974.769,6281.85,14513.2,61085.5,0
71,61,0.20715,3.05165,0,79536.2,10578.2,0.132999,0,0,0,0,0,0,0,0,0.00928241,0.0100131,64961.6,60221,7.29755,207.15,3051.65,0,23.6973,24.0784,7.06499,161.763,11.9592,21.0644,36.1877,49.175,0.62316,0.493549,0,0.651391,0.52704,0,0,3.29427,0,491.43,74.5586,80.4204,201.537,318.169,867.213,6720.9,14200.6,57452.9,0
71,62,0.20715,3.0518,0,80234.7,11077.2,0.13806,0,0,0,0,0,0,0,0,0.0094826,0.0100134,62641,59320.3,5.30123,207.15,3051.8,0,45.99,11.6824,6.85562,114.545,8.70358,22.4842,54.0236,52.5868,1.81408,0.957846,0,0,0,0,0.533918,2.07782,0,331.158,0,136.565,165.934,338.144,631.135,5364.65,10624.1,55329.5,0
71,63,0.20715,3.05195,0,79935.5,10977.4,0.137328,0,0,0,0,0,0,0,0,0.00942636,0.0100138,58453.1,55024.3,5.86591,207.15,3051.95,0,46.4376,0,0,89.9578,17.5766,6.19174,39.5483,49.1654,5.4952,0.967168,0,0,0,0.223164,0.179705,2.25943,0,267.504,0,137.894,161.565,308.034,1380.77,5416.86,12533.1,53000.3,0
71,64,0.20715,3.0521,0,80334.5,11276.8,0.140373,0,0,0,0,0,0,0,0,0.00943446,0.0100131,66352.5,62518,5.77906,207.15,3052.1,0,0,0,20.6462,170.351,2.91238,6.1557,63.7224,50.8344,2.4281,1.44231,0.390902,0,0.256696,0,0,2.56718,0,492.003,145.256,102.819,184.42,335.758,633.568,6441.28,13938.5,57443.5,0
71,65,0.20715,3.05225,0,79735.8,11276.8,0.141427,0,0,0,0,0,0,0,0,0.00933455,0.0100138,62134.7,57920.3,6.78275,207.15,3052.25,0,23.5059,11.942,56.0635,177.804,5.9313,16.7155,37.2761,52.7597,3.70877,2.44782,0.398053,0,0.522784,0.451846,0,2.45075,0,528.084,0,79.771,218.083,341.9,752.684,5591.37,12258,53870.7,0
71,66,0.20715,3.0524,0,80135.1,11276.8,0.140722,0,0,0,0,0,0,0,0,0.00947072,0.0100134,62086.1,58721.1,5.4199,207.15,3052.4,0,0,11.7116,6.87276,127.591,23.2676,6.14739,40.619,36.1218,6.06205,0.960241,0.390375,0,0,0,0.178418,3.68533,0,385.103,290.12,107.569,207.935,276.35,1054.52,5167.16,12548.8,53569.7,0
71,67,0.20715,3.05255,0,80035.1,11276.8,0.140898,0,0,0,0,0,0,0,0,0.00925928,0.0100138,65555.9,60616.6,7.53444,207.15,3052.55,0,70.825,0,14.077,148.09,11.9143,23.0839,33.2787,58.9885,1.24164,2.95019,0,0.324473,0.262531,0,0.18272,5.90744,0,448.787,0,70.1038,212.949,339.616,1079.95,6371.7,13931.3,57777.3,0
71,68,0.20715,3.0527,0,80234.9,11476.4,0.143035,0,0,0,0,0,0,0,0,0.00939113,0.0100138,66126.2,62014.7,6.21772,207.15,3052.7,0,46.4379,23.5924,20.7672,179.917,11.7178,10.3196,42.276,35.3993,4.88465,1.45076,0.393193,0,0.258201,0.44633,0.359412,4.19611,0,454.76,292.215,98.4964,203.453,233.81,1168.35,7966.02,15613.4,56399.4,0
71,69,0.20715,3.05285,0,80035.3,11775.8,0.147132,0,0,0,0,0,0,0,0,0.0094729,0.0100131,55843.5,52830.7,5.39516,207.15,3052.85,0,0,0,6.87975,149.007,8.73421,10.2561,40.6603,31.2722,6.06821,1.92243,0.390772,0,0.25661,0.665371,0.178599,3.84948,0,491.838,0,68.5228,136.782,243.435,1266.71,4327.93,11928.2,48135.1,0
71,70,0.20715,3.053,0,79935.3,11875.5,0.148564,0,0,0,0,0,0,0,0,0.00923437,0.0100134,60643,55924.8,7.78022,207.15,3053,161.875,23.7016,12.0414,35.3314,104.947,5.98068,14.7478,38.9785,33.1239,1.86982,0,0,0,0,0.455608,0,7.41346,108.421,300.373,74.5722,120.653,158.816,250.035,1084.21,5421.07,13986.4,53668.6,0
71,71,0.20715,3.05315,0,80534.1,12474.3,0.154895,0,0,0,0,0,0,0,0,0.0094659,0.0100131,62434.6,59022.6,5.46498,207.15,3053.15,0,45.8999,11.6595,6.84219,165.13,8.68652,12.2401,33.6986,37.9049,3.62105,0.477985,0,0,0.510419,0,0,6.38077,0,489.153,144.415,68.1487,141.95,267.784,944.847,6089.02,13962.7,53331.4,0
71,72,0.20715,3.0533,0,80234.7,12773.7,0.159204,0,0,0,0,0,0,0,0,0.00935271,0.0100134,60624.1,56623.9,6.59841,207.15,3053.3,0,23.3144,11.8447,27.8033,154.848,11.7659,20.7241,41.0804,40.4816,3.06546,2.42787,0,0,0.259262,0.672247,0.360889,4.37541,0,496.92,220.062,108.791,162.23,231.044,1813.05,5545.81,13331.3,52258.6,0
71,73,0.20715,3.05345,0,80035.3,12973.3,0.162095,0,0,0,0,0,0,0,0,0.0092458,0.0100134,57647.8,53228.5,7.66611,207.15,3053.45,161.473,23.6427,0,7.04873,161.391,2.98291,6.30479,30.5499,39.0492,4.35208,1.47724,0.40037,0,0,0,0.182986,2.30068,108.152,476.68,148.774,75.2206,201.073,234.298,865.217,5732.06,13410.9,50182.6,0
71,74,0.20715,3.0536,0,79935.3,13272.7,0.166042,0,0,0,0,0,0,0,0,0.00958286,0.0100134,54054.8,51730.5,4.29999,207.15,3053.6,155.988,22.8396,0,6.80931,176.978,11.5264,10.1511,36.2195,31.9193,4.80486,0.951375,0.38677,0,0.507966,0.21952,0.530311,1.90503,104.479,513.116,0,72.6655,100.065,211.737,1149.26,5328.4,12328.5,46284,0
71,75,0.20715,3.05375,0,79935.5,12873.5,0.161049,0,0,0,0,0,0,0,0,0.00929822,0.0100131,57537.9,53429.9,7.1396,207.15,3053.75,0,0,11.9587,35.0887,121.597,8.90939,6.27707,35.9457,32.8963,6.18993,1.47075,0.398609,0,0.261757,0.226239,0,3.59946,0,366.108,74.0599,94.8605,157.725,218.219,753.736,5922.21,12275.1,49854.3,0
71,76,0.20715,3.0539,0,80035.3,13073.1,0.163342,0,0,0,0,0,0,0,0,0.00942706,0.0100134,58130.5,54726.4,5.85594,207.15,3053.9,158.368,0,11.7805,6.9132,183.956,5.85112,10.3059,31.3244,35.3523,6.09772,0.965891,0,0,0.773575,0.222869,0.179467,2.73997,106.073,574.375,72.9567,54.1011,149.399,189.024,742.509,5834,14638,49642,0
